city,instance_id,solver,variant,reference_variant,num_customers,total_demand,distance_m,fuel_l,co2_kg,distance_penalty_pct,fuel_penalty_pct,co2_penalty_pct,feasible,infeasible_reason,runtime_seconds,seed
hongkong,9,OR-Tools,SR,AR,20,119,25956.734609404462,109.23097114539505,292.73900266965876,5.441532774931803,5.293198754833687,5.293198754833688,True,,45.00253390008584,100051
hongkong,9,OR-Tools,AR,AR,20,119,24617.18255254304,103.73981647165087,278.02270814402436,0.0,0.0,0.0,True,,45.001423500012606,100051
hongkong,10,OR-Tools,SE,AR,20,145,24578.190597020977,103.28641736709736,276.8075985438209,12.730904295733875,12.853693690851252,12.853693690851243,True,,45.00119310000446,100052
hongkong,10,OR-Tools,SM,AR,20,145,31147.18413160532,130.81031209692165,350.57163641975006,42.860403802352515,42.92708827843737,42.927088278437374,True,,45.000548299984075,100052
hongkong,10,OR-Tools,SR,AR,20,145,26290.8299486349,110.47627322492221,296.07641224279155,20.58613603371615,20.7095358368372,20.7095358368372,True,,45.000659800018184,100052
hongkong,10,OR-Tools,AR,AR,20,145,21802.53121410568,91.52240745441415,245.28005197782994,0.0,0.0,0.0,True,,45.000718600000255,100052
hongkong,11,OR-Tools,SE,AR,20,129,28838.23251883876,121.04924155859635,324.41196737703825,18.079591155806483,17.720306363784704,17.720306363784697,True,,45.000872700009495,100053
hongkong,11,OR-Tools,SM,AR,20,129,27206.930356825233,114.39017551268991,306.56567037400896,11.400142537854332,11.24436909290708,11.244369092907066,True,,45.00063439994119,100053
hongkong,11,OR-Tools,SR,AR,20,129,28428.060523273834,119.54072420086007,320.369140858305,16.40012132324208,16.25327424345672,16.25327424345671,True,,45.00054089992773,100053
hongkong,11,OR-Tools,AR,AR,20,129,24422.706952623674,102.82783429438624,275.57859590895515,0.0,0.0,0.0,True,,45.00076079997234,100053
hongkong,12,OR-Tools,SE,AR,20,131,24153.80059875581,101.63755668728828,272.3886519219326,31.54876761198506,31.599773635806123,31.59977363580612,True,,45.00090199999977,100054
hongkong,12,OR-Tools,SM,AR,20,131,28044.68794123292,118.10676733974176,316.52613647050794,52.73969500774658,52.92402093635495,52.92402093635495,True,,45.00053109996952,100054
hongkong,12,OR-Tools,SR,AR,20,131,21816.499494865802,91.5942549918481,245.47260337815294,18.819132021191088,18.595759443074762,18.59575944307477,True,,45.000554899917915,100054
hongkong,12,OR-Tools,AR,AR,20,131,18361.099869821373,77.23231877933442,206.98261432861625,0.0,0.0,0.0,True,,45.00063320004847,100054
hongkong,13,OR-Tools,SE,AR,20,131,32844.3683616544,137.6703532793375,368.9565467886245,25.612673611236566,25.30214234159293,25.302142341592937,True,,45.0033720000647,100055
hongkong,13,OR-Tools,SM,AR,20,131,33517.25295700348,140.4951688024995,376.5270523906987,28.186108183730678,27.87317835872148,27.873178358721486,True,,45.00056339998264,100055
hongkong,13,OR-Tools,SR,AR,20,131,29070.70279677626,122.18824125035198,327.4644865509433,11.180360110806568,11.210932731138692,11.210932731138692,True,,45.001061300048605,100055
hongkong,13,OR-Tools,AR,AR,20,131,26147.336425069403,109.87070987503702,294.45350246509923,0.0,0.0,0.0,True,,45.00070560001768,100055
hongkong,14,OR-Tools,SE,AR,20,135,30829.4914835208,129.7771483290674,347.8027575219006,41.09150188251627,41.339951733398195,41.339951733398195,True,,45.00100759998895,100056
hongkong,14,OR-Tools,SM,AR,20,135,28380.550009848404,119.3234733892208,319.78690868311173,29.883894688362147,29.95488178496554,29.95488178496554,True,,45.00263270002324,100056
hongkong,14,OR-Tools,SR,AR,20,135,25541.561968543763,107.16553901492306,287.2036445599938,16.891235150390738,16.713707358140983,16.713707358140976,True,,45.000768800033256,100056
hongkong,14,OR-Tools,AR,AR,20,135,21850.707570744995,91.81915427129826,246.07533344707934,0.0,0.0,0.0,True,,45.00175980001222,100056
hongkong,15,OR-Tools,SE,AR,20,131,29124.435478028863,122.82902315918363,329.1817820666122,20.95947040821107,21.23665334258064,21.236653342580663,True,,45.000787999946624,100057
hongkong,15,OR-Tools,SM,AR,20,131,30092.56647328524,126.46064010777208,338.9145154888292,24.980307569512544,24.821189584462644,24.821189584462655,True,,45.00226350000594,100057
hongkong,15,OR-Tools,SR,AR,20,131,26567.46703294132,111.89577238384221,299.88066998869715,10.339880916026045,10.445142508535037,10.445142508535046,True,,45.00136910006404,100057
hongkong,15,OR-Tools,AR,AR,20,131,24077.84638915864,101.31343927162308,271.52001724794985,0.0,0.0,0.0,True,,45.00068229995668,100057
hongkong,16,OR-Tools,SE,AR,20,138,26086.78513771417,109.60549546034076,293.7427278337133,20.834676165629954,20.615315208407914,20.615315208407914,True,,45.00075780006591,100058
hongkong,16,OR-Tools,SM,AR,20,138,27268.430003483667,114.49041830849444,306.83432106676514,26.308086321165423,25.990926227036102,25.99092622703611,True,,45.00122390000615,100058
hongkong,16,OR-Tools,SR,AR,20,138,24209.496786805306,101.42196660306729,271.81087049622033,12.139027056164453,11.60975478015096,11.609754780150947,True,,45.000639599980786,100058
hongkong,16,OR-Tools,AR,AR,20,138,21588.823643600957,90.87195541541007,243.536840513299,0.0,0.0,0.0,True,,45.00063270004466,100058
hongkong,17,OR-Tools,SE,AR,20,133,34157.59097552597,143.4512392307157,384.44932113831806,34.183907063141895,33.79520722524914,33.79520722524915,True,,45.00078989996109,100059
hongkong,17,OR-Tools,SM,AR,20,133,31585.488099854334,132.6414481741735,355.479081106785,24.079716358555814,23.713048003566886,23.713048003566893,True,,45.00068529997952,100059
hongkong,17,OR-Tools,SR,AR,20,133,30152.35176599496,126.74597817640847,339.67922151277475,18.449816030714068,18.21441561620501,18.214415616205024,True,,45.00076820002869,100059
hongkong,17,OR-Tools,AR,AR,20,133,25455.80295217719,107.21702384242379,287.34162389769574,0.0,0.0,0.0,True,,45.0007282999577,100059
hongkong,18,OR-Tools,SE,AR,20,137,20766.583588063128,87.18421367957926,233.65369266127243,12.727088287639209,12.546328428763593,12.546328428763587,True,,45.00081999995746,100060
hongkong,18,OR-Tools,SM,AR,20,137,21754.809846609493,91.25109558999632,244.55293618119018,18.091469396496876,17.796276875313662,17.796276875313662,True,,45.0007106999401,100060
hongkong,18,OR-Tools,SR,AR,20,137,20963.880173962574,88.06553035287885,236.01562134571535,13.798071849438028,13.684022416891558,13.684022416891558,True,,45.00066969997715,100060
hongkong,18,OR-Tools,AR,AR,20,137,18421.99945329399,77.46517802645394,207.60667711089658,0.0,0.0,0.0,True,,45.0006555999862,100060
hongkong,19,OR-Tools,SE,AR,20,130,32056.959513749556,135.16868245276854,362.2520689734197,33.044549159212025,33.387640665570245,33.38764066557024,True,,45.00068200007081,100061
hongkong,19,OR-Tools,SM,AR,20,130,28551.431831514365,119.86745552855841,321.24478081653655,18.49571617185156,18.28802941189049,18.288029411890488,True,,45.000783500028774,100061
hongkong,19,OR-Tools,SR,AR,20,130,27470.776204713908,115.5028979355111,309.54776646716977,14.01072000113344,13.98098114211832,13.980981142118319,True,,45.001448299968615,100061
hongkong,19,OR-Tools,AR,AR,20,130,24094.906342527094,101.33523749150322,271.57843647722865,0.0,0.0,0.0,True,,45.00078440003563,100061
hongkong,20,OR-Tools,SE,AR,20,133,20053.93278623681,84.23094111747054,225.73892219482104,17.53666199629374,17.48919971798876,17.48919971798875,True,,45.0009203000227,100062
hongkong,20,OR-Tools,SM,AR,20,133,19439.120586765643,81.54798564744124,218.54860153514252,13.933230467390072,13.746889744114299,13.746889744114288,True,,45.001985599985346,100062
hongkong,20,OR-Tools,SR,AR,20,133,18880.316635112253,79.4028178451558,212.79955182501755,10.658064848367228,10.754710801226548,10.754710801226542,True,,45.00077320006676,100062
hongkong,20,OR-Tools,AR,AR,20,133,17061.853251259738,71.69249711433173,192.13589226640906,0.0,0.0,0.0,True,,45.00265869998839,100062
hongkong,21,OR-Tools,SE,AR,20,128,28786.331079278836,120.89630562065955,324.0020990633676,26.605931042605537,26.52115853700087,26.521158537000876,True,,45.001115899998695,100063
hongkong,21,OR-Tools,SM,AR,20,128,25963.25815140054,108.9775463420113,292.0598241965903,14.189698649152488,14.047863968432075,14.047863968432075,True,,45.00117100006901,100063
hongkong,21,OR-Tools,SR,AR,20,128,27113.31904055588,113.73429251523848,304.80790394083914,19.247812141497082,19.02592374960958,19.02592374960958,True,,45.00083729997277,100063
hongkong,21,OR-Tools,AR,AR,20,128,22736.95303389194,95.55421956186376,256.0853084257949,0.0,0.0,0.0,True,,45.00230559997726,100063
hongkong,22,OR-Tools,SE,AR,20,128,28378.616310259,119.43736668469494,320.09214271498246,29.691469029476007,30.011494701844786,30.011494701844782,True,,45.001077500055544,100064
hongkong,22,OR-Tools,SM,AR,20,128,27981.925373265658,117.67929434179416,315.38050883600835,27.878574778153848,28.097775240012467,28.09777524001245,True,,45.00082100008149,100064
hongkong,22,OR-Tools,SR,AR,20,128,25702.6925474216,108.12242624242026,289.7681023296863,17.462384988905384,17.694810566920776,17.694810566920772,True,,45.00083179993089,100064
hongkong,22,OR-Tools,AR,AR,20,128,21881.636874518837,91.86677451759209,246.20295570714683,0.0,0.0,0.0,True,,45.00081809994299,100064
hongkong,23,OR-Tools,SE,AR,20,118,29467.544773157217,123.95260758334791,332.19298832337245,23.931833222024462,23.83334305692793,23.833343056927948,True,,45.00090719992295,100065
hongkong,23,OR-Tools,SM,AR,20,118,29940.84709826286,126.17419290940356,338.14683699720155,25.922403704571806,26.052790821483423,26.05279082148343,True,,45.00077120005153,100065
hongkong,23,OR-Tools,SR,AR,20,118,28542.861373470747,120.05590135507644,321.74981563160486,20.042886594292234,19.940386155370707,19.940386155370707,True,,45.000869199982844,100065
hongkong,23,OR-Tools,AR,AR,20,118,23777.220111289706,100.09631051175381,268.2581121715002,0.0,0.0,0.0,True,,45.00091259996407,100065
hongkong,24,OR-Tools,SE,AR,20,125,28795.954596724885,121.34186201319494,325.1961901953625,13.556365765306207,13.771019364132277,13.771019364132291,True,,45.00097900000401,100066
hongkong,24,OR-Tools,SM,AR,20,125,28377.84859426275,119.3372608834772,319.8238591677189,11.907571731242117,11.891490649452768,11.891490649452779,True,,45.00265150004998,100066
hongkong,24,OR-Tools,SR,AR,20,125,26573.962877009195,111.7121006744852,299.38842980762035,4.793978548588812,4.7420845384973935,4.742084538497402,True,,45.000817500054836,100066
hongkong,24,OR-Tools,AR,AR,20,125,25358.291807470505,106.65445619752394,285.83394260936416,0.0,0.0,0.0,True,,45.00170100003015,100066
hongkong,25,OR-Tools,SE,AR,20,130,29482.266065644453,123.97588845936849,332.2553810711076,12.603899089164798,12.528362882783465,12.528362882783465,True,,45.00090570002794,100067
hongkong,25,OR-Tools,SM,AR,20,130,28844.513059434285,121.47263562632273,325.54666347854493,10.168079705566427,10.256252178961821,10.256252178961816,True,,45.00084779993631,100067
hongkong,25,OR-Tools,SR,AR,20,130,28747.04643688103,120.90385773375479,324.02233872646286,9.7958178954969,9.739993365333186,9.739993365333182,True,,45.00091479998082,100067
hongkong,25,OR-Tools,AR,AR,20,130,26182.278148556008,110.17301352594055,295.2636762495207,0.0,0.0,0.0,True,,45.0010864000069,100067
hongkong,26,OR-Tools,SE,AR,20,138,35928.732488630514,150.9822090889058,404.6323203582675,30.346867691225412,30.184186276870292,30.18418627687028,True,,45.001675199950114,100068
hongkong,26,OR-Tools,SM,AR,20,138,33111.67237066394,139.1849549458389,373.0156792548483,20.126775385129886,20.012021356351518,20.01202135635151,True,,45.000966600026004,100068
hongkong,26,OR-Tools,SR,AR,20,138,33995.428964013765,142.78102032742515,382.6531344774994,23.332980997339305,23.1127234081049,23.112723408104884,True,,45.00146740011405,100068
hongkong,26,OR-Tools,AR,AR,20,138,27563.940066239993,115.97584423026859,310.81526253711985,0.0,0.0,0.0,True,,45.002456399961375,100068
hongkong,27,OR-Tools,SE,AR,20,126,24066.26006027732,101.15046741866416,271.08325268202,28.651484166325226,28.830231126427186,28.83023112642718,True,,45.001382900052704,100069
hongkong,27,OR-Tools,SM,AR,20,126,24426.60843831152,102.66337573982412,275.13784698272866,30.577805644399273,30.757145886804928,30.757145886804928,True,,45.0014296999434,100069
hongkong,27,OR-Tools,SR,AR,20,126,20092.81527043952,84.61404732867852,226.76564684085847,7.410561472676979,7.7686297659628165,7.768629765962819,True,,45.00145009998232,100069
hongkong,27,OR-Tools,AR,AR,20,126,18706.55454636155,78.51454315827505,210.41897566417714,0.0,0.0,0.0,True,,45.00117489998229,100069
hongkong,28,OR-Tools,SE,AR,20,123,22580.484620600477,94.90266699941833,254.33914755844114,24.142099981408297,23.992529694572042,23.992529694572045,True,,45.00092499994207,100070
hongkong,28,OR-Tools,SM,AR,20,123,24293.751157865066,102.14454821073639,273.7473892047735,33.56122934632296,33.454215014168184,33.454215014168184,True,,45.00093820004258,100070
hongkong,28,OR-Tools,SR,AR,20,123,18578.77338666612,78.1980273408559,209.57071327349382,2.1416493955699343,2.1675315739805256,2.167531573980524,True,,45.00102780002635,100070
hongkong,28,OR-Tools,AR,AR,20,123,18189.223981213596,76.53901991772399,205.1245733795003,0.0,0.0,0.0,True,,45.001242400030605,100070
hongkong,29,OR-Tools,SE,AR,20,133,25607.377950298705,107.673385268375,288.564672519245,18.042672006007162,18.204562521211695,18.20456252121168,True,,45.00098959996831,100071
hongkong,29,OR-Tools,SM,AR,20,133,27628.620844705427,116.46539193171577,312.1272503769983,27.360022360737336,27.856486241576196,27.856486241576192,True,,45.000906299916096,100071
hongkong,29,OR-Tools,SR,AR,20,133,23528.094565189345,98.6275778416573,264.3219086156416,8.457771626421776,8.274014625265238,8.274014625265234,True,,45.0023557000095,100071
hongkong,29,OR-Tools,AR,AR,20,133,21693.322859546548,91.09071847294652,244.1231255074967,0.0,0.0,0.0,True,,45.000896500074305,100071
